sample_id,ena_run
AS0018-C,ERR328645
AS0018-C,ERR323868
AS0018-C,ERR328633
AS0019-Cx,ERR495662
AS0019-Cx,ERR501707
AS0019-Cx,ERR501719
AS0020-C,ERR323799
AS0020-C,ERR328492
AS0020-C,ERR328504
AS0021-C,ERR323798
AS0021-C,ERR328491
AS0021-C,ERR328503
AS0022-C,ERR328643
AS0022-C,ERR328631
AS0022-C,ERR323866
AS0023-Cx,ERR495627
AS0023-Cx,ERR501648
AS0023-Cx,ERR501660
AS0024-Cx,ERR495669
AS0024-Cx,ERR501870
AS0024-Cx,ERR501882
AS0026-C,ERR343481
AS0026-C,ERR343661
AS0026-C,ERR343673
AS0027-Cx,ERR501714
AS0027-Cx,ERR501702
AS0027-Cx,ERR495657
AS0028-C,ERR323793
AS0028-C,ERR328486
AS0028-C,ERR328498
AS0029-C,ERR343505
AS0029-C,ERR346992
AS0029-C,ERR347004
AS0030-C,ERR326985
AS0030-C,ERR328752
AS0030-C,ERR328764
AS0032-C,ERR323517
AS0032-C,ERR323505
AS0032-C,ERR320075
AS0033-C,ERR323880
AS0033-C,ERR328657
AS0033-C,ERR328669
AS0034-C,ERR323721
AS0034-C,ERR327187
AS0034-C,ERR327199
AS0035-Cx,ERR495655
AS0035-Cx,ERR501700
AS0035-Cx,ERR501712
AS0036-C,ERR328493
AS0036-C,ERR328505
AS0036-C,ERR323800
AS0037-C,ERR323523
AS0037-C,ERR323511
AS0037-C,ERR320081
AS0039-C,ERR323794
AS0039-C,ERR328487
AS0039-C,ERR328499
AS0040-C,ERR343503
AS0040-C,ERR346990
AS0040-C,ERR347002
AS0041-C,ERR343506
AS0041-C,ERR346993
AS0041-C,ERR347005
AS0042-C,ERR517110
AS0042-C,ERR517098
AS0042-C,ERR516967
AS0044-Cx,ERR495624
AS0044-Cx,ERR501897
AS0044-Cx,ERR501909
AS0045-Cx,ERR495632
AS0045-Cx,ERR501653
AS0045-Cx,ERR501665
AS0046-C,ERR343501
AS0046-C,ERR346988
AS0046-C,ERR347000
AS0047-C,ERR328660
AS0047-C,ERR328672
AS0047-C,ERR323883
AS0048-C,ERR343502
AS0048-C,ERR346989
AS0048-C,ERR347001
AS0049-C,ERR343440
AS0049-C,ERR343584
AS0049-C,ERR343596
AS0051-C,ERR323806
AS0051-C,ERR328511
AS0051-C,ERR328523
AS0052-C,ERR517111
AS0052-C,ERR517099
AS0052-C,ERR516968
AS0053-C,ERR323877
AS0053-C,ERR328654
AS0053-C,ERR328666
AS0054-C,ERR323865
AS0054-C,ERR328630
AS0054-C,ERR328642
AS0055-C,ERR323875
AS0055-C,ERR328652
AS0055-C,ERR328664
AS0056-C,ERR323510
AS0056-C,ERR323522
AS0056-C,ERR320080
AS0057-C,ERR346968
AS0057-C,ERR346980
AS0057-C,ERR343493
AS0058-Cx,ERR495667
AS0058-Cx,ERR501868
AS0058-Cx,ERR501880
AS0059-C,ERR323881
AS0059-C,ERR328658
AS0059-C,ERR328670
AS0060-C,ERR347043
AS0060-C,ERR347055
AS0060-C,ERR352144
AS0062-C,ERR347033
AS0062-C,ERR352134
AS0062-C,ERR347021
AS0064-C,ERR323802
AS0064-C,ERR328495
AS0064-C,ERR328507
AS0065-C,ERR323882
AS0065-C,ERR328659
AS0065-C,ERR328671
AS0066-C,ERR323876
AS0066-C,ERR328653
AS0066-C,ERR328665
AS0068-C,ERR323886
AS0068-C,ERR328663
AS0068-C,ERR328675
AS0069-C,ERR328648
AS0069-C,ERR323871
AS0069-C,ERR328636
AS0070-C,ERR323797
AS0070-C,ERR328490
AS0070-C,ERR328502
AS0071-C,ERR343456
AS0071-C,ERR343612
AS0071-C,ERR343624
AS0072-Cx,ERR501852
AS0072-Cx,ERR495603
AS0072-Cx,ERR501840
AS0073-C,ERR328674
AS0073-C,ERR323885
AS0073-C,ERR328662
AS0074-C,ERR323810
AS0074-C,ERR328515
AS0074-C,ERR328527
AS0076-C,ERR328655
AS0076-C,ERR323878
AS0076-C,ERR328667
AS0077-C,ERR323512
AS0077-C,ERR320082
AS0077-C,ERR323524
AS0078-C,ERR346994
AS0078-C,ERR343507
AS0078-C,ERR347006
AA0039-C,ERR387958
AA0039-C,ERR404040
AA0039-C,ERR388030
AA0040-C,ERR387821
AA0040-C,ERR376547
AA0040-C,ERR387809
AA0041-C,ERR376598
AA0041-C,ERR387908
AA0041-C,ERR387920
AA0042-C,ERR387921
AA0042-C,ERR376599
AA0042-C,ERR387909
AA0043-C,ERR388039
AA0043-C,ERR387967
AA0043-C,ERR388051
AA0044-C,ERR376590
AA0044-C,ERR387888
AA0044-C,ERR387900
AA0045-C,ERR403813
AA0045-C,ERR403825
AA0045-C,ERR403837
AA0046-C,ERR404041
AA0046-C,ERR388031
AA0046-C,ERR387959
AA0047-C,ERR387756
AA0047-C,ERR403804
AA0047-C,ERR403792
AA0048-C,ERR388017
AA0048-C,ERR388137
AA0048-C,ERR388149
AA0049-C,ERR387970
AA0049-C,ERR388042
AA0049-C,ERR388054
AA0050-C,ERR387803
AA0050-C,ERR387791
AA0050-C,ERR376541
AA0051-C,ERR387858
AA0051-C,ERR387870
AA0051-C,ERR376572
AA0052-C,ERR376538
AA0052-C,ERR387800
AA0052-C,ERR387788
AA0053-C,ERR388089
AA0053-C,ERR387993
AA0053-C,ERR388101
AA0054-C,ERR387931
AA0054-C,ERR387943
AA0054-C,ERR376609
AA0055-C,ERR387826
AA0055-C,ERR387814
AA0055-C,ERR376552
AA0056-C,ERR388204
AA0056-C,ERR403939
AA0056-C,ERR403951
AA0057-C,ERR388243
AA0057-C,ERR404014
AA0057-C,ERR404026
AA0058-C,ERR403941
AA0058-C,ERR403953
AA0058-C,ERR388206
AA0059-C,ERR387816
AA0059-C,ERR387828
AA0059-C,ERR376554
AA0060-C,ERR387840
AA0060-C,ERR387852
AA0060-C,ERR376566
AA0061-C,ERR387876
AA0061-C,ERR387864
AA0061-C,ERR376578
AA0062-C,ERR388209
AA0062-C,ERR403956
AA0062-C,ERR403944
AA0063-C,ERR376546
AA0063-C,ERR387820
AA0063-C,ERR387808
AA0064-C,ERR387822
AA0064-C,ERR376548
AA0064-C,ERR387810
AA0065-C,ERR376574
AA0065-C,ERR387860
AA0065-C,ERR387872
AA0066-C,ERR376563
AA0066-C,ERR387849
AA0066-C,ERR387837
AA0067-C,ERR388076
AA0067-C,ERR387980
AA0067-C,ERR388064
AA0068-C,ERR403952
AA0068-C,ERR403940
AA0068-C,ERR388205
AA0069-C,ERR387969
AA0069-C,ERR388053
AA0069-C,ERR388041
AA0070-C,ERR376592
AA0070-C,ERR387890
AA0070-C,ERR387902
AA0071-C,ERR387948
AA0071-C,ERR376614
AA0071-C,ERR387936
AA0072-C,ERR403826
AA0072-C,ERR403814
AA0072-C,ERR403838
AA0073-C,ERR403943
AA0073-C,ERR403955
AA0073-C,ERR388208
AA0074-C,ERR388210
AA0074-C,ERR403957
AA0074-C,ERR403945
AA0075-C,ERR387919
AA0075-C,ERR387907
AA0075-C,ERR376597
AA0076-C,ERR388050
AA0076-C,ERR388038
AA0076-C,ERR387966
AA0077-C,ERR376551
AA0077-C,ERR387813
AA0077-C,ERR387825
AA0079-C,ERR404001
AA0079-C,ERR403989
AA0079-C,ERR388230
AA0080-C,ERR404002
AA0080-C,ERR388231
AA0080-C,ERR403990
AA0081-C,ERR403976
AA0081-C,ERR403964
AA0081-C,ERR388217
AA0082-C,ERR388218
AA0082-C,ERR403977
AA0082-C,ERR403965
AA0084-C,ERR376555
AA0084-C,ERR387817
AA0084-C,ERR387829
AA0085-C,ERR388126
AA0085-C,ERR388006
AA0085-C,ERR388114
AA0086-C,ERR403991
AA0086-C,ERR404003
AA0086-C,ERR388232
AA0087-C,ERR376573
AA0087-C,ERR387859
AA0087-C,ERR387871
AA0088-C,ERR387811
AA0088-C,ERR376549
AA0088-C,ERR387823
AA0089-C,ERR376587
AA0089-C,ERR387885
AA0089-C,ERR387897
AA0090-C,ERR388063
AA0090-C,ERR388075
AA0090-C,ERR387979
AA0091-C,ERR403975
AA0091-C,ERR388216
AA0091-C,ERR403963
AA0092-C,ERR403803
AA0092-C,ERR403791
AA0092-C,ERR387755
AA0093-C,ERR376602
AA0093-C,ERR387912
AA0093-C,ERR387924
AA0094-C,ERR387934
AA0094-C,ERR387946
AA0094-C,ERR376612
AA0095-C,ERR387960
AA0095-C,ERR388032
AA0095-C,ERR404042
AA0096-C,ERR387983
AA0096-C,ERR388067
AA0096-C,ERR388079
AA0097-C,ERR376615
AA0097-C,ERR387937
AA0097-C,ERR387949
AA0098-C,ERR387865
AA0098-C,ERR376579
AA0098-C,ERR387877
AA0099-C,ERR388073
AA0099-C,ERR388061
AA0099-C,ERR387977
AA0100-C,ERR387824
AA0100-C,ERR387812
AA0100-C,ERR376550
AA0101-C,ERR387898
AA0101-C,ERR387886
AA0101-C,ERR376588
AA0102-C,ERR388103
AA0102-C,ERR388091
AA0102-C,ERR387995
AA0103-C,ERR387789
AA0103-C,ERR376539
AA0103-C,ERR387801
AA0104-C,ERR387862
AA0104-C,ERR387874
AA0104-C,ERR376576
AA0105-C,ERR376591
AA0105-C,ERR387889
AA0105-C,ERR387901
AA0106-C,ERR387850
AA0106-C,ERR376564
AA0106-C,ERR387838
AA0107-C,ERR376565
AA0107-C,ERR387839
AA0107-C,ERR387851
AA0108-C,ERR403815
AA0108-C,ERR403839
AA0108-C,ERR403827
AA0109-C,ERR403978
AA0109-C,ERR403966
AA0109-C,ERR388219
AA0110-C,ERR388044
AA0110-C,ERR387972
AA0110-C,ERR388056
AA0111-C,ERR388074
AA0111-C,ERR388062
AA0111-C,ERR387978
AA0112-C,ERR387896
AA0112-C,ERR376586
AA0112-C,ERR387884
AA0113-C,ERR387899
AA0113-C,ERR387887
AA0113-C,ERR376589
AA0114-C,ERR376600
AA0114-C,ERR387922
AA0114-C,ERR387910
AA0115-C,ERR387802
AA0115-C,ERR387790
AA0115-C,ERR376540
AA0116-C,ERR387827
AA0116-C,ERR376553
AA0116-C,ERR387815
AA0117-C,ERR388077
AA0117-C,ERR388065
AA0117-C,ERR387981
AA0118-C,ERR387947
AA0118-C,ERR387935
AA0118-C,ERR376613
AA0119-C,ERR376577
AA0119-C,ERR387863
AA0119-C,ERR387875
AA0120-C,ERR404043
AA0120-C,ERR388033
AA0120-C,ERR387961
AA0122-C,ERR403979
AA0122-C,ERR388220
AA0122-C,ERR403967
AA0123-C,ERR387942
AA0123-C,ERR376608
AA0123-C,ERR387930
AA0124-C,ERR403812
AA0124-C,ERR403836
AA0124-C,ERR403824
AA0125-C,ERR376575
AA0125-C,ERR387861
AA0125-C,ERR387873
AA0126-C,ERR376601
AA0126-C,ERR387923
AA0126-C,ERR387911
AA0127-C,ERR388052
AA0127-C,ERR388040
AA0127-C,ERR387968
AA0128-C,ERR376610
AA0128-C,ERR387932
AA0128-C,ERR387944
AA0129-C,ERR387945
AA0129-C,ERR387933
AA0129-C,ERR376611
AA0130-C,ERR388104
AA0130-C,ERR388092
AA0130-C,ERR387996
AA0131-C,ERR388078
AA0131-C,ERR387982
AA0131-C,ERR388066
AA0132-C,ERR388105
AA0132-C,ERR388093
AA0132-C,ERR387997
AA0133-C,ERR388055
AA0133-C,ERR387971
AA0133-C,ERR388043
AA0134-C,ERR376542
AA0134-C,ERR387792
AA0134-C,ERR387804
AA0135-C,ERR388244
AA0135-C,ERR404015
AA0135-C,ERR404027
AA0136-C,ERR403992
AA0136-C,ERR388233
AA0136-C,ERR404004
AA0137-C,ERR388221
AA0137-C,ERR403968
AA0137-C,ERR403980
AA0138-C,ERR388211
AA0138-C,ERR403946
AA0138-C,ERR403958
AA0139-C,ERR388234
AA0139-C,ERR404005
AA0139-C,ERR403993
AA0140-C,ERR403969
AA0140-C,ERR403981
AA0140-C,ERR388222
AA0141-C,ERR403793
AA0141-C,ERR403805
AA0141-C,ERR387757
AG0082-C,ERR387759
AG0082-C,ERR387771
AG0082-C,ERR387735
AG0085-C,ERR376509
AG0085-C,ERR381871
AG0085-C,ERR381883
AG0089-C,ERR388155
AG0089-C,ERR403843
AG0089-C,ERR403854
AG0096-C,ERR381884
AG0096-C,ERR381872
AG0096-C,ERR376510
AG0097-C,ERR387772
AG0097-C,ERR387760
AG0097-C,ERR387736
AG0098-C,ERR381799
AG0098-C,ERR376473
AG0098-C,ERR381811
AG0100-C,ERR387773
AG0100-C,ERR387737
AG0100-C,ERR387761
AG0102-C,ERR381847
AG0102-C,ERR381859
AG0102-C,ERR376497
AG0104-C,ERR381812
AG0104-C,ERR381800
AG0104-C,ERR376474
AG0106-C,ERR376475
AG0106-C,ERR381813
AG0106-C,ERR381801
AG0108-C,ERR376498
AG0108-C,ERR381848
AG0108-C,ERR381860
AG0109-C,ERR387738
AG0109-C,ERR387762
AG0109-C,ERR387774
AG0111-C,ERR403855
AG0111-C,ERR388156
AG0111-C,ERR403844
AG0118-C,ERR381835
AG0118-C,ERR381823
AG0118-C,ERR376485
AG0119-C,ERR381824
AG0119-C,ERR381836
AG0119-C,ERR376486
AG0120-C,ERR381802
AG0120-C,ERR376476
AG0120-C,ERR381814
AG0121-C,ERR381837
AG0121-C,ERR381825
AG0121-C,ERR376487
AG0123-C,ERR381861
AG0123-C,ERR381849
AG0123-C,ERR376499
AG0124-C,ERR387763
AG0124-C,ERR387739
AG0124-C,ERR387775
AG0125-C,ERR388157
AG0125-C,ERR403845
AG0125-C,ERR403856
AG0126-C,ERR376513
AG0126-C,ERR381875
AG0126-C,ERR381887
AG0127-C,ERR381896
AG0127-C,ERR381908
AG0127-C,ERR376522
AG0128-C,ERR381862
AG0128-C,ERR381850
AG0128-C,ERR376500
AG0129-C,ERR381787
AG0129-C,ERR381775
AG0129-C,ERR376461
AG0130-C,ERR376523
AG0130-C,ERR381909
AG0130-C,ERR381897
AG0133-C,ERR376488
AG0133-C,ERR381838
AG0133-C,ERR381826
AG0134-C,ERR376489
AG0134-C,ERR381827
AG0134-C,ERR381839
AG0135-C,ERR381910
AG0135-C,ERR376524
AG0135-C,ERR381898
AG0136-C,ERR376477
AG0136-C,ERR381815
AG0136-C,ERR381803
AG0137-C,ERR381863
AG0137-C,ERR376501
AG0137-C,ERR381851
AG0138-C,ERR381840
AG0138-C,ERR376490
AG0138-C,ERR381828
AG0139-C,ERR381864
AG0139-C,ERR381852
AG0139-C,ERR376502
AG0141-C,ERR381816
AG0141-C,ERR376478
AG0141-C,ERR381804
AG0142-C,ERR387765
AG0142-C,ERR387777
AG0142-C,ERR387741
AG0143-C,ERR376503
AG0143-C,ERR381853
AG0143-C,ERR381865
AG0144-C,ERR381911
AG0144-C,ERR381899
AG0144-C,ERR376525
AG0145-C,ERR381817
AG0145-C,ERR381805
AG0145-C,ERR376479
AG0146-C,ERR387778
AG0146-C,ERR387766
AG0146-C,ERR387742
AG0147-C,ERR381763
AG0147-C,ERR381751
AG0147-C,ERR376449
AG0148-C,ERR376480
AG0148-C,ERR381818
AG0148-C,ERR381806
AG0152-C,ERR376514
AG0152-C,ERR381876
AG0152-C,ERR381888
AG0153-C,ERR381776
AG0153-C,ERR376462
AG0153-C,ERR381788
AG0156-C,ERR376526
AG0156-C,ERR381900
AG0156-C,ERR381912
AG0159-C,ERR381764
AG0159-C,ERR381752
AG0159-C,ERR376450
AG0162-C,ERR381866
AG0162-C,ERR381854
AG0162-C,ERR376504
AG0163-C,ERR381790
AG0163-C,ERR376464
AG0163-C,ERR381778
AG0169-C,ERR387780
AG0169-C,ERR387744
AG0169-C,ERR387768
AG0170-C,ERR381867
AG0170-C,ERR381855
AG0170-C,ERR376505
AG0172-C,ERR381819
AG0172-C,ERR381807
AG0172-C,ERR376481
AG0178-C,ERR387745
AG0178-C,ERR387781
AG0178-C,ERR387769
AG0179-C,ERR381808
AG0179-C,ERR381820
AG0179-C,ERR376482
AG0181-C,ERR376506
AG0181-C,ERR381856
AG0181-C,ERR381868
AG0183-C,ERR376515
AG0183-C,ERR381877
AG0183-C,ERR381889
AG0195-C,ERR387782
AG0195-C,ERR387770
AG0195-C,ERR387746
AG0197-C,ERR388158
AG0197-C,ERR403857
AG0197-C,ERR403846
AG0200-C,ERR381793
AG0200-C,ERR381781
AG0200-C,ERR376467
AG0202-C,ERR403847
AG0202-C,ERR403858
AG0202-C,ERR388159
AG0203-C,ERR388160
AG0203-C,ERR403848
AG0203-C,ERR403859
AG0204-C,ERR388161
AG0204-C,ERR403849
AG0204-C,ERR403860
AG0206-C,ERR381913
AG0206-C,ERR381901
AG0206-C,ERR376527
AG0208-C,ERR381878
AG0208-C,ERR381890
AG0208-C,ERR376516
AG0209-C,ERR381794
AG0209-C,ERR381782
AG0209-C,ERR376468
AG0214-C,ERR376517
AG0214-C,ERR381879
AG0214-C,ERR381891
AG0221-C,ERR381902
AG0221-C,ERR376528
AG0221-C,ERR381914
AG0223-C,ERR381810
AG0223-C,ERR381822
AG0223-C,ERR376484
AG0225-C,ERR388162
AG0225-C,ERR403850
AG0225-C,ERR403861
AG0226-C,ERR381892
AG0226-C,ERR381880
AG0226-C,ERR376518
AG0227-C,ERR381830
AG0227-C,ERR376492
AG0227-C,ERR381842
AG0229-C,ERR381795
AG0229-C,ERR376469
AG0229-C,ERR381783
AG0230-C,ERR381796
AG0230-C,ERR376470
AG0230-C,ERR381784
AG0231-C,ERR376493
AG0231-C,ERR381831
AG0231-C,ERR381843
AG0232-C,ERR381758
AG0232-C,ERR381770
AG0232-C,ERR376456
AG0234-C,ERR381915
AG0234-C,ERR381903
AG0234-C,ERR376529
AG0263-C,ERR403852
AG0263-C,ERR388164
AG0263-C,ERR403863
AG0382-CW,ERR970914
AG0382-CW,ERR984028
AG0382-CW,ERR984040
AG0383-CW,ERR970915
AG0383-CW,ERR984029
AG0383-CW,ERR984041
AG0386-CW,ERR970918
AG0386-CW,ERR984032
AG0386-CW,ERR984044
AG0390-CW,ERR984060
AG0390-CW,ERR984048
AG0390-CW,ERR970922
AG0394-CW,ERR970926
AG0394-CW,ERR984052
AG0394-CW,ERR984064
AG0395-CW,ERR970927
AG0395-CW,ERR984053
AG0395-CW,ERR984065
AG0396-CW,ERR970928
AG0396-CW,ERR984054
AG0396-CW,ERR984066
AG0403-CW,ERR984084
AG0403-CW,ERR984073
AG0403-CW,ERR970935
AG0404-CW,ERR970936
AG0404-CW,ERR984074
AG0404-CW,ERR984085
AG0405-CW,ERR970937
AG0405-CW,ERR984075
AG0405-CW,ERR984086
AG0406-CW,ERR970938
AG0406-CW,ERR984076
AG0406-CW,ERR984087
AG0410-CW,ERR984090
AG0410-CW,ERR984079
AG0410-CW,ERR970941
AG0411-CW,ERR970942
AG0411-CW,ERR984080
AG0411-CW,ERR984091
AG0412-CW,ERR970943
AG0412-CW,ERR984081
AG0412-CW,ERR984092
AG0415-CW,ERR970946
AG0415-CW,ERR984095
AG0415-CW,ERR984107
AG0416-CW,ERR984108
AG0416-CW,ERR984096
AG0416-CW,ERR970947
AG0418-CW,ERR970949
AG0418-CW,ERR984098
AG0418-CW,ERR984110
AG0420-CW,ERR970951
AG0420-CW,ERR984100
AG0420-CW,ERR984112
AG0422-CW,ERR970953
AG0422-CW,ERR984102
AG0422-CW,ERR984114
AG0423-CW,ERR984115
AG0423-CW,ERR984103
AG0423-CW,ERR970954
AG0442-CW,ERR970973
AG0442-CW,ERR984146
AG0442-CW,ERR984158
AG0443-CW,ERR970974
AG0443-CW,ERR984147
AG0443-CW,ERR984159
AG0445-CW,ERR970976
AG0445-CW,ERR984149
AG0445-CW,ERR984161
AG0446-CW,ERR984162
AG0446-CW,ERR970977
AG0446-CW,ERR984150
AG0448-CW,ERR970979
AG0448-CW,ERR984152
AG0448-CW,ERR984164
AG0450-CW,ERR970981
AG0450-CW,ERR984166
AG0450-CW,ERR984178
AG0451-CW,ERR984179
AG0451-CW,ERR970982
AG0451-CW,ERR984167
AG0454-CW,ERR984182
AG0454-CW,ERR970985
AG0454-CW,ERR984170
AG0455-CW,ERR970986
AG0455-CW,ERR984171
AG0455-CW,ERR984183
AG0456-CW,ERR984172
AG0456-CW,ERR970987
AG0456-CW,ERR984184
AG0460-CW,ERR984176
AG0460-CW,ERR970991
AG0460-CW,ERR984188
AG0001-C,ERR340466
AG0001-C,ERR346809
AG0001-C,ERR346821
AG0002-C,ERR346845
AG0002-C,ERR346833
AG0002-C,ERR340478
AG0003-C,ERR340467
AG0003-C,ERR346810
AG0003-C,ERR346822
AG0004-C,ERR340468
AG0004-C,ERR346811
AG0004-C,ERR346823
AG0005-C,ERR346846
AG0005-C,ERR346834
AG0005-C,ERR340479
AG0006-C,ERR346812
AG0006-C,ERR346824
AG0006-C,ERR340469
AG0007-C,ERR343140
AG0007-C,ERR346785
AG0007-C,ERR346797
AG0009-C,ERR343128
AG0009-C,ERR346773
AG0009-C,ERR346761
AG0010-C,ERR340470
AG0010-C,ERR346813
AG0010-C,ERR346825
AG0011-C,ERR346885
AG0011-C,ERR343152
AG0011-C,ERR346873
AG0012-C,ERR346798
AG0012-C,ERR346786
AG0012-C,ERR343141
AG0013-C,ERR346799
AG0013-C,ERR343142
AG0013-C,ERR346787
AG0014-C,ERR346835
AG0014-C,ERR340480
AG0014-C,ERR346847
AG0015-C,ERR346848
AG0015-C,ERR340481
AG0015-C,ERR346836
AG0016-C,ERR346800
AG0016-C,ERR343143
AG0016-C,ERR346788
AG0018-C,ERR340482
AG0018-C,ERR346837
AG0018-C,ERR346849
AG0019-C,ERR346838
AG0019-C,ERR346850
AG0019-C,ERR340483
AG0020-C,ERR346886
AG0020-C,ERR346874
AG0020-C,ERR343153
AG0021-C,ERR351837
AG0021-C,ERR346865
AG0021-C,ERR346857
AG0022-C,ERR346887
AG0022-C,ERR343154
AG0022-C,ERR346875
AG0023-C,ERR343155
AG0023-C,ERR346876
AG0023-C,ERR346888
AG0024-C,ERR340484
AG0024-C,ERR346839
AG0024-C,ERR346851
AG0025-C,ERR346889
AG0025-C,ERR346877
AG0025-C,ERR343156
AG0027-C,ERR346878
AG0027-C,ERR346890
AG0027-C,ERR343157
AG0028-C,ERR346852
AG0028-C,ERR346840
AG0028-C,ERR340485
AG0029-C,ERR343144
AG0029-C,ERR346789
AG0029-C,ERR346801
AG0031-C,ERR346802
AG0031-C,ERR346790
AG0031-C,ERR343145
AG0032-C,ERR346891
AG0032-C,ERR346879
AG0032-C,ERR343158
AG0033-C,ERR346866
AG0033-C,ERR351838
AG0033-C,ERR346858
AG0035-C,ERR346774
AG0035-C,ERR346762
AG0035-C,ERR343129
AG0037-C,ERR346775
AG0037-C,ERR346763
AG0037-C,ERR343130
AG0038-C,ERR346764
AG0038-C,ERR346776
AG0038-C,ERR343131
AG0039-C,ERR346777
AG0039-C,ERR346765
AG0039-C,ERR343132
AG0040-C,ERR346859
AG0040-C,ERR346867
AG0040-C,ERR351839
AG0041-C,ERR346860
AG0041-C,ERR351840
AG0041-C,ERR346868
AG0042-C,ERR351841
AG0042-C,ERR346869
AG0042-C,ERR346861
AG0043-C,ERR346778
AG0043-C,ERR343133
AG0043-C,ERR346766
AG0044-C,ERR346791
AG0044-C,ERR346803
AG0044-C,ERR343146
AG0045-C,ERR346826
AG0045-C,ERR346814
AG0045-C,ERR340471
AG0047-C,ERR346827
AG0047-C,ERR346815
AG0047-C,ERR340472
AG0048-C,ERR343159
AG0048-C,ERR346892
AG0048-C,ERR346880
AG0049-C,ERR346854
AG0049-C,ERR346842
AG0049-C,ERR340487
AG0050-C,ERR346862
AG0050-C,ERR351842
AG0050-C,ERR346870
AG0051-C,ERR340488
AG0051-C,ERR346843
AG0051-C,ERR346855
AG0052-C,ERR340473
AG0052-C,ERR346816
AG0052-C,ERR346828
AG0053-C,ERR351843
AG0053-C,ERR346871
AG0053-C,ERR346863
AG0054-C,ERR346792
AG0054-C,ERR343147
AG0054-C,ERR346804
AG0055-C,ERR340474
AG0055-C,ERR346829
AG0055-C,ERR346817
AG0056-C,ERR346818
AG0056-C,ERR340475
AG0056-C,ERR346830
AG0058-C,ERR346831
AG0058-C,ERR346819
AG0058-C,ERR340476
AG0059-C,ERR346881
AG0059-C,ERR346893
AG0059-C,ERR343160
AG0060-C,ERR343148
AG0060-C,ERR346793
AG0060-C,ERR346805
AG0061-C,ERR340477
AG0061-C,ERR346820
AG0061-C,ERR346832
AG0062-C,ERR346894
AG0062-C,ERR346882
AG0062-C,ERR343161
AG0063-C,ERR346794
AG0063-C,ERR343149
AG0063-C,ERR346806
AG0064-C,ERR340489
AG0064-C,ERR346844
AG0064-C,ERR346856
AG0065-C,ERR346807
AG0065-C,ERR343150
AG0065-C,ERR346795
AG0066-C,ERR346883
AG0066-C,ERR343162
AG0066-C,ERR346895
AG0067-C,ERR346864
AG0067-C,ERR351844
AG0067-C,ERR346872
AG0068-C,ERR343134
AG0068-C,ERR346767
AG0068-C,ERR346779
AG0069-C,ERR343151
AG0069-C,ERR346796
AG0069-C,ERR346808
AG0071-C,ERR346768
AG0071-C,ERR346780
AG0071-C,ERR343135
AG0072-C,ERR346781
AG0072-C,ERR346769
AG0072-C,ERR343136
AG0074-C,ERR346782
AG0074-C,ERR346770
AG0074-C,ERR343137
AG0075-C,ERR343138
AG0075-C,ERR346783
AG0075-C,ERR346771
AG0076-C,ERR346896
AG0076-C,ERR346884
AG0076-C,ERR343163
AG0077-C,ERR346784
AG0077-C,ERR346772
AG0077-C,ERR343139
AG0270-C,ERR381395
AG0270-C,ERR376238
AG0270-C,ERR381383
AG0271-C,ERR386596
AG0271-C,ERR386608
AG0271-C,ERR386584
AG0272-C,ERR381412
AG0272-C,ERR381424
AG0272-C,ERR376255
AG0273-C,ERR376240
AG0273-C,ERR381385
AG0273-C,ERR381397
AG0274-C,ERR381489
AG0274-C,ERR376284
AG0274-C,ERR381477
AG0275-C,ERR376254
AG0275-C,ERR381411
AG0275-C,ERR381423
AG0276-C,ERR386559
AG0276-C,ERR386571
AG0276-C,ERR386583
AG0277-C,ERR376274
AG0277-C,ERR381455
AG0277-C,ERR381467
AG0278-C,ERR376304
AG0278-C,ERR381509
AG0278-C,ERR381521
AG0279-C,ERR381372
AG0279-C,ERR381360
AG0279-C,ERR376227
AG0281-C,ERR381465
AG0281-C,ERR381453
AG0281-C,ERR376272
AG0282-C,ERR386577
AG0282-C,ERR386553
AG0282-C,ERR386565
AG0283-C,ERR381422
AG0283-C,ERR381410
AG0283-C,ERR376253
AG0284-C,ERR381447
AG0284-C,ERR381435
AG0284-C,ERR376266
AG0285-C,ERR381402
AG0285-C,ERR381390
AG0285-C,ERR376245
AG0286-C,ERR386557
AG0286-C,ERR386569
AG0286-C,ERR386581
AG0287-C,ERR376269
AG0287-C,ERR381438
AG0287-C,ERR381450
AG0288-C,ERR386613
AG0288-C,ERR386601
AG0288-C,ERR386589
AG0289-C,ERR381373
AG0289-C,ERR376228
AG0289-C,ERR381361
AG0290-C,ERR381357
AG0290-C,ERR376224
AG0290-C,ERR381369
AG0291-C,ERR386610
AG0291-C,ERR386598
AG0291-C,ERR386586
AG0292-C,ERR386575
AG0292-C,ERR386551
AG0292-C,ERR386563
AG0293-C,ERR376234
AG0293-C,ERR381367
AG0293-C,ERR381379
AG0294-C,ERR381482
AG0294-C,ERR381494
AG0294-C,ERR376289
AG0295-C,ERR381472
AG0295-C,ERR381460
AG0295-C,ERR376279
AG0296-C,ERR376244
AG0296-C,ERR381401
AG0296-C,ERR381389
AG0297-C,ERR386552
AG0297-C,ERR386564
AG0297-C,ERR386576
AG0298-C,ERR381408
AG0298-C,ERR381420
AG0298-C,ERR376251
AG0299-C,ERR381425
AG0299-C,ERR381413
AG0299-C,ERR376256
AG0300-C,ERR376282
AG0300-C,ERR381475
AG0300-C,ERR381463
AG0301-C,ERR386618
AG0301-C,ERR386606
